MDLYR_DT,GBE_INDX_NUM,OV_ID,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,TRNS
2009,26,06-GA2A,N,269,,L5
2009,26,06-GA2A,N,269,,L5
2009,26,06-GA2A,N,269,,L5
2009,26,06-GA2A,N,269,,L5
2009,26,06-GA2A,N,269,,L5
2009,26,07-GL2A,N,266,,L5
2009,26,07-GL2A,N,266,,L5
2009,26,07-GL1A,N,266,,L5
2009,26,07-GL1A,N,266,,L5
2009,27,09-GV1A,N,268,,L6
2009,27,09-GV1A,N,268,,L6
2009,27,09-GV1A,N,268,,L6
2009,27,09-GV1A,N,268,,L6
2009,28,08-MU1H,N,208,,AV
2009,28,08-MU1H,N,208,,AV
2009,28,08-MU1H,N,208,,AV
2009,28,08-MU1H,N,208,,AV
2009,29,07-TN1A,N,159,,L4
2009,29,07-TN1A,N,159,,L4
2009,29,07-TN1A,N,159,,L4
2009,29,07-TN1A,N,159,,L4
2009,29,07-TN2M,N,159,,M5
2009,29,07-TN2M,N,159,,M5
2009,29,07-TN2M,N,159,,M5
2009,29,07-TN2M,N,159,,M5
2009,29,07-TN1M,N,159,,M5
2009,29,07-TN1M,N,159,,M5
2009,30,05-GRN2,N,236,,L5
2009,30,05-GRN2,N,236,,L5
2009,30,05-GRN1,N,236,,M6
2009,30,05-GRN1,N,236,,M6
2009,30,05-GRN2,N,236,,L5
2009,30,05-GRN2,N,236,,L5
2009,30,05-GRN1,N,236,,M6
2009,30,05-GRN1,N,236,,M6
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,05-GRN5,N,236,,L5
2009,31,07-GK1A,N,236,,L5
2009,31,07-GK1A,N,236,,L5
2009,31,07-GK1A,N,236,,L5
2009,31,07-GK1A,N,236,,L5
2009,32,05-UZN1,N,260,,L5
2009,32,05-UZN1,N,260,,L5
2009,32,05-UZN2,N,260,,L5
2009,32,05-UZN2,N,260,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK2A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,32,07-UK1A,N,276,,L5
2009,33,05-UZJ1,N,263,,L5
2009,33,05-UZJ1,N,263,,L5
2009,34,08-UJ1A,N,381,,L6
2009,34,08-UJ1A,N,381,,L6
2009,34,08-UJ1A,N,381,,L6
2009,34,08-UJ1A,N,381,,L6
2009,34,08-UJ1A,N,383,,L6
2009,34,08-UJ1A,N,383,,L6
2009,34,08-UJ1A,N,383,,L6
2009,34,08-UJ1A,N,383,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK2A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,34,07-SK1A,N,381,,L6
2009,35,09-SK1A,N,381,,L6
2009,35,09-SK1A,N,381,,L6
2009,35,09-SK1A,N,381,,L6
2009,35,09-SK1A,N,381,,L6
2009,36,09-SK1A,N,381,,L6
2009,36,09-SK1A,N,381,,L6
2009,36,09-SK1A,N,381,,L6
2009,36,09-SK1A,N,381,,L6
2009,37,09-SK2A,N,381,,L6
2009,37,09-SK2A,N,381,,L6
2009,37,09-SK2A,N,381,,L6
2009,37,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,38,09-SK2A,N,381,,L6
2009,1,N09-ZE3A,N,132,,L4
2009,1,N09-ZE3A,N,132,,L4
2009,1,N09-ZE1M,N,132,,M5
2009,1,N09-ZE1M,N,132,,M5
2009,2,N09-AE1A,N,158,,L4
2009,2,N09-AE1A,N,158,,L4
2009,2,N09-AE1A,N,158,,L4
2009,2,N09-AE1A,N,158,,L4
2009,2,N09-AE2A,N,158,,L5
2009,2,N09-AE2A,N,158,,L5
2009,2,N09-AE1M,N,158,,M5
2009,2,N09-AE1M,N,158,,M5
2009,5,351 750 100/05,N,150,,L6
2009,5,351 750 100/05,N,150,,L6
2009,5,351 750 101/05,N,150,,L6
2009,5,351 750 101/05,N,150,,L6
2009,5,351 750 178/05,N,150,,M5
2009,5,351 750 178/05,N,150,,M5
2009,5,351 750 183/05,N,150,,M5
2009,5,351 750 183/05,N,150,,M5
2009,5,351 750 100/05,N,150,,L6
2009,5,351 750 100/05,N,150,,L6
2009,5,351 750 101/05,N,150,,L6
2009,5,351 750 101/05,N,150,,L6
2009,5,351 750 178/05,N,150,,M5
2009,5,351 750 178/05,N,150,,M5
2009,5,351 750 183/05,N,150,,M5
2009,5,351 750 183/05,N,150,,M5
2009,13,VW351 780169/09,N,140,,L6
2009,13,VW351 780169/09,N,140,,L6
2009,13,VW351 780169/09,N,140,,L6
2009,13,VW351 780169/09,N,140,,L6
2009,13,VW351 780164/09,N,140,,M6
2009,13,VW351 780164/09,N,140,,M6
2009,20,352 790 001/09,N,170,,L6
2009,20,352 790 001/09,N,170,,L6
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,20,350 780 030 / 08,N,170,,L6
2009,20,350 780 030 / 08,N,170,,L6
2009,20,350 780 031 / 08,N,170,,L6
2009,20,350 780 031 / 08,N,170,,L6
2009,20,350 790 038/09,N,170,,L6
2009,20,350 790 038/09,N,170,,L6
2009,20,350 790 038/09,N,170,,L6
2009,20,350 790 038/09,N,170,,L6
2009,20,352 790 001/09,N,170,,L6
2009,20,352 790 001/09,N,170,,L6
2009,20,350 780 028 / 08,N,170,,M5
2009,20,350 780 028 / 08,N,170,,M5
2009,20,350 780 029 / 08,N,170,,M5
2009,20,350 780 029 / 08,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 037/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 038/09,N,170,,L6
2009,20,350 790 038/09,N,170,,L6
2009,20,352 790 001/09,N,170,,L6
2009,20,352 790 001/09,N,170,,L6
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,20,350 790 039/09,N,170,,M5
2009,21,352 790 001/09,N,170,,L6
2009,21,352 790 001/09,N,170,,L6
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,21,350 780 030 / 08,N,170,,L6
2009,21,350 780 030 / 08,N,170,,L6
2009,21,350 780 031 / 08,N,170,,L6
2009,21,350 780 031 / 08,N,170,,L6
2009,21,350 790 038/09,N,170,,L6
2009,21,350 790 038/09,N,170,,L6
2009,21,350 790 038/09,N,170,,L6
2009,21,350 790 038/09,N,170,,L6
2009,21,352 790 001/09,N,170,,L6
2009,21,352 790 001/09,N,170,,L6
2009,21,350 780 028 / 08,N,170,,M5
2009,21,350 780 028 / 08,N,170,,M5
2009,21,350 780 029 / 08,N,170,,M5
2009,21,350 780 029 / 08,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 037/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 038/09,N,170,,L6
2009,21,350 790 038/09,N,170,,L6
2009,21,352 790 001/09,N,170,,L6
2009,21,352 790 001/09,N,170,,L6
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,21,350 790 039/09,N,170,,M5
2009,30,AU 716 6-0443/07,N,280,,L6
2009,30,AU 716 6-0443/07,N,280,,L6
2009,30,756 6-0010/07,N,280,,L6
2009,30,756 6-0010/07,N,280,,L6
2009,33,VW461 90122/09,N,280,,L6
2009,33,VW461 90122/09,N,280,,L6
2009,33,VW461 90122/09,N,280,,L6
2009,33,VW461 90122/09,N,280,,L6
2009,34,VW461 90122/09,N,280,,L6
2009,34,VW461 90122/09,N,280,,L6
2009,34,VW461 90122/09,N,280,,L6
2009,34,VW461 90122/09,N,280,,L6
2009,36,6535-AAQ,N,250,,L6
2009,36,6535-AAQ,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80002/08,N,250,,M6
2009,36,AU354-80002/08,N,250,,M6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80003/08,N,250,,L6
2009,36,AU354-80002/08,N,250,,M6
2009,36,AU354-80002/08,N,250,,M6
2009,1,200901,N,281,,L6
2009,1,200901,N,281,,L6
2009,1,200901,N,281,,L6
2009,1,200901,N,281,,L6
2009,1,200903,N,281,,L6
2009,1,200903,N,281,,L6
2009,2,200710,N,257,,L5
2009,2,200710,N,257,,L5
2009,2,200814,N,257,,L5
2009,2,200814,N,257,,L5
2009,3,200808,N,227,,L5
2009,3,200808,N,227,,L5
2009,3,200809,N,227,,M6
2009,3,200809,N,227,,M6
2009,3,200808,N,227,,L5
2009,3,200808,N,227,,L5
2009,3,200809,N,227,,M6
2009,3,200809,N,227,,M6
2009,3,200813,N,227,,L5
2009,3,200813,N,227,,L5
2009,3,200810,N,227,,M6
2009,3,200810,N,227,,M6
2009,3,200802,N,208,,L5
2009,3,200802,N,208,,L5
2009,3,200802,N,208,,L5
2009,3,200802,N,208,,L5
2009,3,200802,N,208,,L5
2009,3,200804,N,208,,L5
2009,3,200804,N,208,,L5
2009,5,200805,N,281,,L6
2009,5,200805,N,281,,L6
2009,5,200805,N,281,,L6
2009,5,200805,N,281,,L6
2009,8,200703,N,165,,L5
2009,8,200703,N,165,,L5
2009,8,200806,N,168,,L5
2009,8,200806,N,168,,L5
2009,8,200801,N,168,,M5
2009,8,200801,N,168,,M5
2009,8,200806,N,168,,L5
2009,8,200806,N,168,,L5
2009,11,200521,N,311,,L6
2009,11,200521,N,311,,L6
2009,11,200713,N,311,,L6
2009,11,200713,N,311,,L6
2009,13,200717,N,311,,L6
2009,13,200717,N,311,,L6
2009,13,200717,N,311,,L6
2009,13,200717,N,311,,L6
2009,15,200812,N,235,,L6
2009,15,200812,N,235,,L6
2009,15,200906,N,235,,L6
2009,15,200906,N,235,,L6
2009,15,200803,N,235,,L6
2009,15,200803,N,235,,L6
2009,15,200905,N,235,,L6
2009,15,200905,N,235,,L6
2009,15,200905,N,235,,L6
2009,15,200905,N,235,,L6
2009,15,200904,N,235,,L6
2009,15,200904,N,235,,L6
2009,15,200904,N,235,,L6
2009,15,200904,N,235,,L6
2009,17,200902,N,235,,L6
2009,17,200902,N,235,,L6
2009,17,200902,N,235,,L6
2009,17,200902,N,235,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0217/09,N,200,,L6
2009,1,VW416 8-0218/09,N,200,,M6
2009,1,VW416 8-0218/09,N,200,,M6
2009,6,83PA-AAF,N,200,,L6
2009,6,83PA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,6,83PA-AAF,N,200,,L6
2009,6,83PA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,6,83PA-AAF,N,200,,L6
2009,6,83PA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,6,83UA-AAF,N,200,,L6
2009,7,VW465 790008/09,N,200,,M6
2009,7,VW465 790008/09,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83PA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,83UA-AMF,N,200,,M6
2009,7,VW462 8-0062/08,N,200,,M6
2009,7,VW462 8-0062/08,N,200,,M6
2009,8,VW462 8-0066/08,N,200,,L6
2009,8,VW462 8-0066/08,N,200,,L6
2009,8,VW462 8-0066/08,N,200,,L6
2009,8,VW462 8-0066/08,N,200,,L6
2009,9,VW462 8-0066/08,N,200,,L6
2009,9,VW462 8-0066/08,N,200,,L6
2009,9,VW462 8-0066/08,N,200,,L6
2009,9,VW462 8-0066/08,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83PA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,10,83UA-AAF,N,200,,L6
2009,11,VW465 790008/09,N,200,,M6
2009,11,VW465 790008/09,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83PA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,83UA-AMF,N,200,,M6
2009,11,VW462 8-0062/08,N,200,,M6
2009,11,VW462 8-0062/08,N,200,,M6
2009,12,6366-AAF,N,200,,L6
2009,12,6366-AAF,N,200,,L6
2009,12,6366-AAF,N,200,,L6
2009,12,6366-AAF,N,200,,L6
2009,14,93UD-TAQ,N,350,,L6
2009,14,93UD-TAQ,N,350,,L6
2009,14,93UD-TAQ,N,350,,L6
2009,14,93UD-TAQ,N,350,,L6
2009,15,93UA-AAQ,N,200,,L6
2009,15,93UA-AAQ,N,200,,L6
2009,15,93UA-TAQ,N,200,,L6
2009,15,93UA-TAQ,N,200,,L6
2009,15,93UA-TTS,N,265,,L6
2009,15,93UA-TTS,N,265,,L6
2009,15,93UA-TAQ,N,200,,L6
2009,15,93UA-TAQ,N,200,,L6
2009,15,93UA-TTS,N,265,,L6
2009,15,93UA-TTS,N,265,,L6
2009,16,83PA-AAF,N,200,,L6
2009,16,83PA-AAF,N,200,,L6
2009,16,83UA-AAF,N,200,,L6
2009,16,83UA-AAF,N,200,,L6
2009,16,83PA-AMF,N,200,,M6
2009,16,83PA-AMF,N,200,,M6
2009,16,83UA-AMF,N,200,,M6
2009,16,83UA-AMF,N,200,,M6
2009,18,93UA-AAQ,N,200,,L6
2009,18,93UA-AAQ,N,200,,L6
2009,18,93UA-TAQ,N,200,,L6
2009,18,93UA-TAQ,N,200,,L6
2009,18,93UA-TTS,N,265,,L6
2009,18,93UA-TTS,N,265,,L6
2009,18,93UA-TAQ,N,200,,L6
2009,18,93UA-TAQ,N,200,,L6
2009,18,93UA-TTS,N,265,,L6
2009,18,93UA-TTS,N,265,,L6
2009,19,83PA-AAF,N,200,,L6
2009,19,83PA-AAF,N,200,,L6
2009,19,83UA-AAF,N,200,,L6
2009,19,83UA-AAF,N,200,,L6
2009,19,83PA-AMF,N,200,,M6
2009,19,83PA-AMF,N,200,,M6
2009,19,83UA-AMF,N,200,,M6
2009,19,83UA-AMF,N,200,,M6
2009,22,9LR8-RAQ,N,560,,L6
2009,22,9LR8-RAQ,N,560,,L6
2009,22,9LR8-RMQ,N,560,,M6
2009,22,9LR8-RMQ,N,560,,M6
2009,22,9LR8-RAQ,N,560,,L6
2009,22,9LR8-RAQ,N,560,,L6
2009,22,9LR8-RMQ,N,560,,M6
2009,22,9LR8-RMQ,N,560,,M6
2009,23,9LR8-RAQ,N,560,,L6
2009,23,9LR8-RAQ,N,560,,L6
2009,23,9LR8-RMQ,N,560,,M6
2009,23,9LR8-RMQ,N,560,,M6
2009,23,9LR8-RAQ,N,560,,L6
2009,23,9LR8-RAQ,N,560,,L6
2009,23,9LR8-RMQ,N,560,,M6
2009,23,9LR8-RMQ,N,560,,M6
2009,24,83LC-BAQ,N,265,,L6
2009,24,83LC-BAQ,N,265,,L6
2009,24,83LC-BAQ,N,265,,L6
2009,24,83LC-BAQ,N,265,,L6
2009,24,83LC-BMQ,N,265,,M6
2009,24,83LC-BMQ,N,265,,M6
2009,25,83LC-BAQ,N,265,,L6
2009,25,83LC-BAQ,N,265,,L6
2009,25,83LC-BAQ,N,265,,L6
2009,25,83LC-BAQ,N,265,,L6
2009,25,83LC-BMQ,N,265,,M6
2009,25,83LC-BMQ,N,265,,M6
2009,26,8375-RAQ,N,420,,L6
2009,26,8375-RAQ,N,420,,L6
2009,26,8375-RAQ,N,420,,L6
2009,26,8375-RMQ,N,420,,M6
2009,26,8375-RMQ,N,420,,M6
2009,27,VW465 790007/09,N,200,,L6
2009,27,VW465 790007/09,N,200,,L6
2009,28,VW465 790007/09,N,200,,L6
2009,28,VW465 790007/09,N,200,,L6
2009,31,7365-CAQ,N,350,,L6
2009,31,7365-CAQ,N,350,,L6
2009,31,7365-DAQ,N,350,,L6
2009,31,7365-DAQ,N,350,,L6
2009,31,8365-BAQ,N,354,,L6
2009,31,8365-BAQ,N,354,,L6
2009,31,8365-BMQ,N,354,,M6
2009,31,8365-BMQ,N,354,,M6
2009,32,8365-BAQ,N,354,,L6
2009,32,8365-BAQ,N,354,,L6
2009,32,8365-BMQ,N,354,,M6
2009,32,8365-BMQ,N,354,,M6
2009,35,93UB-BAF,N,211,,AV
2009,35,93UB-BAF,N,211,,AV
2009,35,93UB-BAQ,N,211,,L6
2009,35,93UB-BAQ,N,211,,L6
2009,35,5352-BAF,N,200,,AV
2009,35,5352-BAF,N,200,,AV
2009,35,5352-BAQ,N,200,,L6
2009,35,5352-BAQ,N,200,,L6
2009,35,93UB-BAQ,N,211,,L6
2009,35,93UB-BAQ,N,211,,L6
2009,35,93UB-BMQ,N,211,,M6
2009,35,93UB-BMQ,N,211,,M6
2009,37,7385-CAQ,N,429,,L6
2009,37,7385-CAQ,N,429,,L6
2009,37,7385-DAQ,N,444,,L6
2009,37,7385-DAQ,N,444,,L6
2009,38,7355-BAQ,N,344,,L6
2009,38,7355-BAQ,N,344,,L6
2009,38,7355-BMQ,N,344,,M6
2009,38,7355-BMQ,N,344,,M6
2009,38,7355-BAQ,N,344,,S6
2009,38,7355-BAQ,N,344,,S6
2009,39,6374-BAQ,N,255,,L6
2009,39,6374-BAQ,N,255,,L6
2009,40,7359-DAQ,N,450,,L6
2009,40,7359-DAQ,N,450,,L6
2009,20,JBF-DR69,N,170,,M5
2009,20,JBF-DR69,N,170,,M5
2009,20,JBF-GP69,N,170,,M5
2009,20,JBF-GP69,N,170,,M5
2009,20,JBE-DR89,N,170,,S4
2009,20,JBE-DR89,N,170,,S4
2009,20,JBF-GP89,N,170,,S4
2009,20,JBF-GP89,N,170,,S4
2009,20,HBF-GK64,N,170,,M5
2009,20,HBF-GK64,N,170,,M5
2009,20,HBF-GK64,N,170,,M5
2009,20,HBF-GK64,N,170,,M5
2009,20,HBF-GK64,N,170,,M5
2009,20,HBF-GK64,N,170,,M5
2009,20,HBE-GK84,N,170,,S4
2009,20,HBE-GK84,N,170,,S4
2009,20,HBE-GK84,N,170,,S4
2009,20,HBE-GK84,N,170,,S4
2009,20,HBE-GK84,N,170,,S4
2009,20,HBE-GK84,N,170,,S4
2009,20,HBF-DF65,N,170,,M5
2009,20,HBF-DF65,N,170,,M5
2009,20,HBF-GF65,N,170,,M5
2009,20,HBF-GF65,N,170,,M5
2009,20,HBE-DF85,N,170,,S4
2009,20,HBE-DF85,N,170,,S4
2009,20,HBE-DF85,N,170,,S4
2009,20,HBE-DF85,N,170,,S4
2009,20,HBE-GF85,N,170,,S4
2009,20,HBE-GF85,N,170,,S4
2009,20,HBE-GF85,N,170,,S4
2009,20,HBE-GF85,N,170,,S4
2009,20,HBF-DF66,N,170,,M5
2009,20,HBF-DF66,N,170,,M5
2009,20,HBF-DF66,N,170,,M5
2009,20,HBF-DF66,N,170,,M5
2009,20,HBF-GF66,N,170,,M5
2009,20,HBF-GF66,N,170,,M5
2009,20,HBF-GF66,N,170,,M5
2009,20,HBF-GF66,N,170,,M5
2009,20,HBF-DF86,N,170,,S4
2009,20,HBF-DF86,N,170,,S4
2009,20,HBF-GF86,N,170,,S4
2009,20,HBF-GF86,N,170,,S4
2009,22,JBF-HS89,N,224,,S4
2009,22,JBF-HS89,N,224,,S4
2009,22,JBF-HA64,N,265,,M5
2009,22,JBF-HA64,N,265,,M5
2009,22,JBF-HA64,N,265,,M5
2009,22,HBE-HL84,N,224,,S4
2009,22,HBE-HL84,N,224,,S4
2009,22,JBF-HA64,N,265,,M5
2009,22,JBF-HA64,N,265,,M5
2009,22,HBF-HN75,N,305,,M6
2009,22,HBF-HN75,N,305,,M6
2009,22,HBE-HL84,N,224,,S4
2009,22,HBE-HL84,N,224,,S4
2009,22,HBF-HG64,N,243,,M5
2009,22,HBF-HG64,N,243,,M5
2009,22,HBF-HG74,N,243,,M6
2009,22,HBF-HG74,N,243,,M6
2009,22,HBF-HG94,N,243,,S5
2009,22,HBF-HG94,N,243,,S5
2009,22,HBF-HG66,N,243,,M5
2009,22,HBF-HG66,N,243,,M5
2009,22,HBE-HG96,N,243,,S5
2009,22,HBE-HG96,N,243,,S5
2009,30,HBF-FH94,N,245,,S5
2009,30,HBF-FH94,N,245,,S5
2009,30,HBE-FH96,N,245,,S5
2009,30,HBE-FH96,N,245,,S5
2009,40,HBE-FM99,N,256,,S5
2009,40,HBE-FM99,N,256,,S5
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,123,16X5HV553A,N,103,,L4
2009,123,16X5HV553A,N,103,,L4
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009, Inc.",1,281,N,412,102
2009, Inc.",1,281,N,412,102
2009, Inc.",3,281,N,430,102
2009, Inc.",3,281,N,430,102
2009,1,EDV-07-SP02,N,344,,M6
2009,1,EDV-07-SP02,N,344,,M6
